"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Município";"Ano"
"Brumadinho (MG)";"41208"
"Bueno Brandão (MG)";"10982"
"Buenópolis (MG)";"10342"
"Bugre (MG)";"3984"
"Buritis (MG)";"25179"
"Buritizeiro (MG)";"28184"
"Cabeceira Grande (MG)";"7025"
"Cabo Verde (MG)";"14074"
"Cachoeira da Prata (MG)";"3580"
"Cachoeira de Minas (MG)";"11609"
"Cachoeira Dourada (MG)";"2720"
"Caetanópolis (MG)";"11869"
"Caeté (MG)";"45364"
"Caiana (MG)";"5584"
"Cajuri (MG)";"3961"
"Caldas (MG)";"14600"
"Camacho (MG)";"2839"
"Camanducaia (MG)";"21831"
"Cambuí (MG)";"30068"
"Cambuquira (MG)";"12810"
"Campanário (MG)";"3739"
"Campanha (MG)";"16855"
"Campestre (MG)";"21052"
"Campina Verde (MG)";"19759"
"Campo Azul (MG)";"3830"
"Campo Belo (MG)";"54338"
"Campo do Meio (MG)";"11648"
"Campo Florido (MG)";"8383"
"Campos Altos (MG)";"15661"
"Campos Gerais (MG)";"28908"
"Canaã (MG)";"4533"
"Canápolis (MG)";"12251"
"Cana Verde (MG)";"5585"
"Candeias (MG)";"14890"
"Cantagalo (MG)";"4575"
"Caparaó (MG)";"5464"
"Capela Nova (MG)";"4616"
"Capelinha (MG)";"38321"
"Capetinga (MG)";"6860"
"Capim Branco (MG)";"9896"
"Capinópolis (MG)";"16294"
"Capitão Andrade (MG)";"5559"
"Capitão Enéas (MG)";"15388"
"Capitólio (MG)";"8693"
"Caputira (MG)";"9318"
"Caraí (MG)";"23872"
"Caranaíba (MG)";"3150"
"Carandaí (MG)";"25831"
"Carangola (MG)";"33022"
"Caratinga (MG)";"93124"
"Carbonita (MG)";"9423"
"Careaçu (MG)";"6826"
"Carlos Chagas (MG)";"18516"
"Carmésia (MG)";"2660"
"Carmo da Cachoeira (MG)";"12193"
"Carmo da Mata (MG)";"11546"
"Carmo de Minas (MG)";"15031"
"Carmo do Cajuru (MG)";"22900"
"Carmo do Paranaíba (MG)";"30339"
"Carmo do Rio Claro (MG)";"21310"
"Carmópolis de Minas (MG)";"19756"
"Carneirinho (MG)";"10103"
"Carrancas (MG)";"4052"
"Carvalhópolis (MG)";"3614"
"Carvalhos (MG)";"4445"
"Casa Grande (MG)";"2251"
"Cascalho Rico (MG)";"3108"
"Cássia (MG)";"17741"
"Conceição da Barra de Minas (MG)";"3939"
"Cataguases (MG)";"75942"
"Catas Altas (MG)";"5465"
"Catas Altas da Noruega (MG)";"3665"
"Catuji (MG)";"6206"
"Catuti (MG)";"4944"
"Caxambu (MG)";"21566"
"Cedro do Abaeté (MG)";"1150"
"Central de Minas (MG)";"7059"
"Centralina (MG)";"10343"
"Chácara (MG)";"3216"
"Chalé (MG)";"5695"
"Chapada do Norte (MG)";"15334"
"Chapada Gaúcha (MG)";"14217"
"Chiador (MG)";"2657"
"Cipotânea (MG)";"6811"
"Claraval (MG)";"4873"
"Claro dos Poções (MG)";"7478"
"Cláudio (MG)";"29093"
"Coimbra (MG)";"7631"
"Coluna (MG)";"8810"
"Comendador Gomes (MG)";"3128"
"Comercinho (MG)";"6624"
"Conceição da Aparecida (MG)";"10351"
"Conceição das Pedras (MG)";"2814"
"Conceição das Alagoas (MG)";"28782"
"Conceição de Ipanema (MG)";"4581"
"Conceição do Mato Dentro (MG)";"17438"
"Conceição do Pará (MG)";"5558"
"Conceição do Rio Verde (MG)";"13729"
"Conceição dos Ouros (MG)";"11852"
"Cônego Marinho (MG)";"7730"
"Confins (MG)";"6867"
"Congonhal (MG)";"12209"
"Congonhas (MG)";"55836"
"Congonhas do Norte (MG)";"5047"
"Conquista (MG)";"6997"
"Conselheiro Lafaiete (MG)";"130584"
"Conselheiro Pena (MG)";"22975"
"Consolação (MG)";"1786"
"Contagem (MG)";"673849"
"Coqueiral (MG)";"9099"
"Coração de Jesus (MG)";"26620"
"Cordisburgo (MG)";"8903"
"Cordislândia (MG)";"3546"
"Corinto (MG)";"23607"
"Coroaci (MG)";"9897"
"Coromandel (MG)";"27958"
"Coronel Fabriciano (MG)";"110709"
"Coronel Murta (MG)";"9209"
"Coronel Pacheco (MG)";"3095"
"Coronel Xavier Chaves (MG)";"3448"
"Córrego Danta (MG)";"3168"
"Córrego do Bom Jesus (MG)";"3685"
"Córrego Fundo (MG)";"6425"
"Córrego Novo (MG)";"2688"
"Couto de Magalhães de Minas (MG)";"4436"
"Crisólita (MG)";"6814"
"Cristais (MG)";"13060"
"Cristália (MG)";"5992"
"Cristiano Otoni (MG)";"5161"
"Cristina (MG)";"10211"
"Crucilândia (MG)";"5072"
"Cruzeiro da Fortaleza (MG)";"3651"
"Cruzília (MG)";"15529"
"Cuparaque (MG)";"5026"
"Curral de Dentro (MG)";"7867"
"Curvelo (MG)";"81085"
"Datas (MG)";"5431"
"Delfim Moreira (MG)";"8007"
"Delfinópolis (MG)";"7146"
"Delta (MG)";"10994"
"Descoberto (MG)";"5044"
"Desterro de Entre Rios (MG)";"7266"
"Desterro do Melo (MG)";"2867"
"Diamantina (MG)";"47924"
"Diogo de Vasconcelos (MG)";"3779"
"Dionísio (MG)";"7493"
"Divinésia (MG)";"3430"
"Divino (MG)";"20020"
"Divino das Laranjeiras (MG)";"4969"
"Divinolândia de Minas (MG)";"7655"
"Divinópolis (MG)";"242505"
"Divisa Alegre (MG)";"6946"
"Divisa Nova (MG)";"6039"
"Divisópolis (MG)";"11396"
"Dom Bosco (MG)";"3635"
"Dom Cavati (MG)";"5025"
"Dom Joaquim (MG)";"4436"
"Dom Silvério (MG)";"5227"
"Dom Viçoso (MG)";"2992"
"Dona Eusébia (MG)";"6664"
"Dores de Campos (MG)";"10291"
"Dores de Guanhães (MG)";"5139"
"Dores do Indaiá (MG)";"13373"
"Dores do Turvo (MG)";"4202"
"Doresópolis (MG)";"1539"
"Douradoquara (MG)";"1915"
"Durandé (MG)";"7898"
"Elói Mendes (MG)";"28556"
"Engenheiro Caldas (MG)";"11268"
"Engenheiro Navarro (MG)";"7240"
"Entre Folhas (MG)";"5383"
"Entre Rios de Minas (MG)";"15458"
"Ervália (MG)";"19019"
"Esmeraldas (MG)";"72512"
"Espera Feliz (MG)";"25287"
"Espinosa (MG)";"31603"
"Espírito Santo do Dourado (MG)";"4728"
"Estiva (MG)";"11416"
"Estrela Dalva (MG)";"2308"
"Estrela do Indaiá (MG)";"3483"
"Estrela do Sul (MG)";"8057"
"Eugenópolis (MG)";"11383"
"Ewbank da Câmara (MG)";"3932"
"Extrema (MG)";"37649"
"Fama (MG)";"2374"
"Faria Lemos (MG)";"3202"
"Felício dos Santos (MG)";"4656"
"São Gonçalo do Rio Preto (MG)";"3178"
"Felisburgo (MG)";"7548"
"Felixlândia (MG)";"15528"
"Fernandes Tourinho (MG)";"3500"
"Ferros (MG)";"9576"
"Fervedouro (MG)";"11100"
"Florestal (MG)";"7602"
"Formiga (MG)";"67956"
"Formoso (MG)";"9810"
"Fortaleza de Minas (MG)";"4460"
"Fortuna de Minas (MG)";"2986"
"Francisco Badaró (MG)";"10311"
"Francisco Dumont (MG)";"5268"
"Francisco Sá (MG)";"26459"
"Franciscópolis (MG)";"5287"
"Frei Gaspar (MG)";"5858"
"Frei Inocêncio (MG)";"9716"
"Frei Lagonegro (MG)";"3496"
"Fronteira (MG)";"18866"
"Fronteira dos Vales (MG)";"4542"
"Fruta de Leite (MG)";"5232"
"Frutal (MG)";"60508"
"Funilândia (MG)";"4434"
"Galiléia (MG)";"6764"
"Gameleiras (MG)";"5084"
"Glaucilândia (MG)";"3177"
"Goiabeira (MG)";"3402"
"Goianá (MG)";"4014"
"Gonçalves (MG)";"4360"
"Gonzaga (MG)";"6184"
"Gouveia (MG)";"11811"
"Governador Valadares (MG)";"282164"
"Grão Mogol (MG)";"15943"
"Grupiara (MG)";"1386"
"Guanhães (MG)";"34818"
"Guapé (MG)";"14269"
"Guaraciaba (MG)";"10307"
"Guaraciama (MG)";"5005"
"Guaranésia (MG)";"19014"
"Guarani (MG)";"8926"
"Guarará (MG)";"3755"
"Guarda-Mor (MG)";"6558"
"Guaxupé (MG)";"52234"
"Guidoval (MG)";"7026"
"Guimarânia (MG)";"8168"
"Guiricema (MG)";"8296"
"Gurinhatã (MG)";"5516"
"Heliodora (MG)";"6623"
"Iapu (MG)";"11085"
"Ibertioga (MG)";"4999"
"Ibiá (MG)";"25511"
"Ibiaí (MG)";"8478"
"Ibiracatu (MG)";"5340"
"Ibiraci (MG)";"14128"
"Ibirité (MG)";"184030"
"Ibitiúra de Minas (MG)";"3497"
"Ibituruna (MG)";"3003"
"Icaraí de Minas (MG)";"12200"
"Igarapé (MG)";"44561"
"Igaratinga (MG)";"11146"
"Iguatama (MG)";"7901"
"Ijaci (MG)";"6667"
"Ilicínea (MG)";"12511"
"Imbé de Minas (MG)";"6976"
"Inconfidentes (MG)";"7387"
"Indaiabira (MG)";"7328"
"Indianópolis (MG)";"7009"
"Ingaí (MG)";"2785"
"Inhapim (MG)";"24020"
"Inhaúma (MG)";"6352"
"Inimutaba (MG)";"7605"
"Ipaba (MG)";"18926"
"Ipanema (MG)";"20133"
"Ipatinga (MG)";"267333"
"Ipiaçu (MG)";"4229"
"Ipuiúna (MG)";"10156"
"Iraí de Minas (MG)";"7067"
"Itabira (MG)";"121717"
"Itabirinha (MG)";"11637"
"Itabirito (MG)";"52996"
"Itacambira (MG)";"5447"
"Itacarambi (MG)";"18175"
"Itaguara (MG)";"13510"
"Itaipé (MG)";"12910"
"Itajubá (MG)";"97782"
"Itamarandiba (MG)";"35130"
"Itamarati de Minas (MG)";"4395"
"Itambacuri (MG)";"23207"
"Itambé do Mato Dentro (MG)";"2032"
"Itamogi (MG)";"10122"
"Itamonte (MG)";"15844"
"Itanhandu (MG)";"15511"
"Itanhomi (MG)";"12259"
"Itaobim (MG)";"20997"
"Itapagipe (MG)";"15511"
"Itapecerica (MG)";"21760"
"Itapeva (MG)";"9976"
"Itatiaiuçu (MG)";"11354"
"Itaú de Minas (MG)";"16286"
"Itaúna (MG)";"94455"
"Itaverava (MG)";"5321"
"Itinga (MG)";"15053"
"Itueta (MG)";"6074"
"Ituiutaba (MG)";"105818"
"Itumirim (MG)";"5978"
"Iturama (MG)";"40101"
"Itutinga (MG)";"3749"
"Jaboticatubas (MG)";"20683"
"Jacinto (MG)";"12320"
"Jacuí (MG)";"7695"
"Jacutinga (MG)";"26538"
"Jaguaraçu (MG)";"3151"
"Jaíba (MG)";"39850"
"Jampruca (MG)";"5453"
"Janaúba (MG)";"72374"
"Januária (MG)";"67958"
"Japaraíba (MG)";"4418"
"Japonvar (MG)";"7991"
"Jeceaba (MG)";"4795"
"Jenipapo de Minas (MG)";"7781"
"Jequeri (MG)";"12246"
"Jequitaí (MG)";"7407"
"Jequitibá (MG)";"5203"
"Jequitinhonha (MG)";"25555"
"Jesuânia (MG)";"4774"
"Joaíma (MG)";"15476"
"Joanésia (MG)";"4382"
"João Monlevade (MG)";"80903"
"João Pinheiro (MG)";"47990"
"Joaquim Felício (MG)";"4757"
"Jordânia (MG)";"10872"
"José Gonçalves de Minas (MG)";"4474"
"José Raydan (MG)";"5104"
"Josenópolis (MG)";"4911"
"Nova União (MG)";"5739"
"Juatuba (MG)";"27823"
"Juiz de Fora (MG)";"577532"
"Juramento (MG)";"4359"
"Juruaia (MG)";"10795"
"Juvenília (MG)";"5706"
"Ladainha (MG)";"18272"
"Lagamar (MG)";"7588"
"Lagoa da Prata (MG)";"53236"
"Lagoa dos Patos (MG)";"4062"
"Lagoa Dourada (MG)";"13115"
"Lagoa Formosa (MG)";"18168"
"Lagoa Grande (MG)";"9681"
"Lagoa Santa (MG)";"66744"
"Lajinha (MG)";"19914"
"Lambari (MG)";"20995"
"Lamim (MG)";"3366"
"Laranjal (MG)";"6856"
"Lassance (MG)";"6494"
"Lavras (MG)";"105756"
"Leandro Ferreira (MG)";"3222"
"Leme do Prado (MG)";"4923"
"Leopoldina (MG)";"52690"
"Liberdade (MG)";"4994"
"Lima Duarte (MG)";"16749"
"Limeira do Oeste (MG)";"7640"
"Lontra (MG)";"9766"
"Luisburgo (MG)";"6249"
"Luislândia (MG)";"6735"
"Luminárias (MG)";"5431"
"Luz (MG)";"18297"
"Machacalis (MG)";"7112"
"Machado (MG)";"42682"
"Madre de Deus de Minas (MG)";"5119"
"Malacacheta (MG)";"18556"
"Mamonas (MG)";"6565"
"Manga (MG)";"18051"
"Manhuaçu (MG)";"92074"
"Manhumirim (MG)";"22894"
"Mantena (MG)";"27651"
"Maravilhas (MG)";"8113"
"Mar de Espanha (MG)";"12985"
"Maria da Fé (MG)";"14019"
"Mariana (MG)";"61830"
"Marilac (MG)";"4079"
"Mário Campos (MG)";"15814"
"Maripá de Minas (MG)";"3000"
"Marliéria (MG)";"4030"
"Marmelópolis (MG)";"2701"
"Martinho Campos (MG)";"13497"
"Martins Soares (MG)";"8640"
"Mata Verde (MG)";"8700"
"Materlândia (MG)";"4415"
"Mateus Leme (MG)";"31631"
"Matias Barbosa (MG)";"14626"
"Matias Cardoso (MG)";"11360"
"Matipó (MG)";"19098"
"Mato Verde (MG)";"12367"
"Matozinhos (MG)";"38469"
"Matutina (MG)";"3733"
"Medeiros (MG)";"3861"
"Medina (MG)";"20701"
"Mendes Pimentel (MG)";"6446"
"Mercês (MG)";"10775"
"Mesquita (MG)";"5489"
"Minas Novas (MG)";"31509"
"Minduri (MG)";"3891"
"Mirabela (MG)";"13651"
"Miradouro (MG)";"10818"
"Miraí (MG)";"15205"
"Miravânia (MG)";"4939"
"Moeda (MG)";"4948"
"Moema (MG)";"7589"
"Monjolos (MG)";"2184"
"Monsenhor Paulo (MG)";"8764"
"Montalvânia (MG)";"14621"
"Monte Alegre de Minas (MG)";"21349"
"Monte Azul (MG)";"20544"
"Monte Belo (MG)";"13139"
"Monte Carmelo (MG)";"48049"
"Monte Formoso (MG)";"4939"
"Monte Santo de Minas (MG)";"21504"
"Montes Claros (MG)";"417478"
"Monte Sião (MG)";"24247"
"Montezuma (MG)";"8379"
"Morada Nova de Minas (MG)";"8955"
"Morro da Garça (MG)";"2413"
"Morro do Pilar (MG)";"3126"
"Munhoz (MG)";"5960"
"Muriaé (MG)";"109997"
"Mutum (MG)";"26945"
"Muzambinho (MG)";"20522"
"Nacip Raydan (MG)";"3221"
"Nanuque (MG)";"40583"
"Naque (MG)";"7104"
"Natalândia (MG)";"3306"
"Natércia (MG)";"4727"
"Nazareno (MG)";"8710"
"Nepomuceno (MG)";"26882"
"Ninheira (MG)";"10355"
"Nova Belém (MG)";"3067"
"Nova Era (MG)";"17524"
"Nova Lima (MG)";"97378"
"Nova Módica (MG)";"3548"
"Nova Ponte (MG)";"16046"
"Nova Porteirinha (MG)";"7493"
"Nova Resende (MG)";"16937"
"Nova Serrana (MG)";"108241"
"Novo Cruzeiro (MG)";"31339"
"Novo Oriente de Minas (MG)";"10800"
"Novorizonte (MG)";"5348"
"Olaria (MG)";"1694"
"Olhos-d'Água (MG)";"6243"
"Olímpio Noronha (MG)";"2829"
"Oliveira (MG)";"41987"
"Oliveira Fortes (MG)";"2128"
"Onça de Pitangui (MG)";"3155"
"Oratórios (MG)";"4671"
"Orizânia (MG)";"8138"
"Ouro Branco (MG)";"40220"
"Ouro Fino (MG)";"33938"
"Ouro Preto (MG)";"74824"
"Ouro Verde de Minas (MG)";"5895"
"Padre Carvalho (MG)";"6466"
"Padre Paraíso (MG)";"20346"
"Paineiras (MG)";"4440"
"Pains (MG)";"8308"
"Pai Pedro (MG)";"6098"
"Paiva (MG)";"1517"
"Palma (MG)";"6606"
"Palmópolis (MG)";"5196"
"Papagaios (MG)";"15922"
"Paracatu (MG)";"94539"
"Pará de Minas (MG)";"95616"
"Paraguaçu (MG)";"21693"
"Paraisópolis (MG)";"21353"
"Paraopeba (MG)";"24854"
"Passabém (MG)";"1619"
"Passa Quatro (MG)";"16439"
"Passa Tempo (MG)";"8031"
"Passa Vinte (MG)";"2024"
"Passos (MG)";"115970"
"Patis (MG)";"6031"
"Patos de Minas (MG)";"154641"
"Patrocínio (MG)";"92116"
"Patrocínio do Muriaé (MG)";"5744"
"Paula Cândido (MG)";"9597"
"Paulistas (MG)";"4794"
"Pavão (MG)";"8390"
"Peçanha (MG)";"17534"
"Pedra Azul (MG)";"24333"
"Pedra Bonita (MG)";"7157"
"Pedra do Anta (MG)";"2960"
"Pedra do Indaiá (MG)";"3977"
"Pedra Dourada (MG)";"2559"
"Pedralva (MG)";"11098"
"Pedras de Maria da Cruz (MG)";"12313"
"Pedrinópolis (MG)";"3651"
"Pedro Leopoldo (MG)";"65149"
"Pedro Teixeira (MG)";"1804"
"Pequeri (MG)";"3340"
"Pequi (MG)";"4457"
"Perdigão (MG)";"11994"
"Perdizes (MG)";"16469"
"Perdões (MG)";"21577"
"Periquito (MG)";"6738"
"Pescador (MG)";"4261"
"Piau (MG)";"2719"
"Piedade de Caratinga (MG)";"8832"
"Piedade de Ponte Nova (MG)";"4141"
"Piedade do Rio Grande (MG)";"4436"
"Piedade dos Gerais (MG)";"5034"
"Pimenta (MG)";"8715"
"Pingo d'Água (MG)";"5029"
"Pintópolis (MG)";"7540"
"Piracema (MG)";"6386"
"Pirajuba (MG)";"6491"
"Piranga (MG)";"17641"
"Piranguçu (MG)";"5504"
"Piranguinho (MG)";"8683"
"Pirapetinga (MG)";"10791"
"Pirapora (MG)";"56845"
"Piraúba (MG)";"10732"
"Pitangui (MG)";"28433"
"Piumhi (MG)";"35137"
"Planura (MG)";"12445"
"Poço Fundo (MG)";"16900"
"Poços de Caldas (MG)";"169838"
"Pocrane (MG)";"8288"
"Pompéu (MG)";"32248"
"Ponte Nova (MG)";"60003"
"Ponto Chique (MG)";"4305"
"Ponto dos Volantes (MG)";"12235"
"Porteirinha (MG)";"37823"
"Porto Firme (MG)";"11414"
"Poté (MG)";"16675"
"Pouso Alegre (MG)";"154293"
"Pouso Alto (MG)";"5862"
"Prados (MG)";"9128"
"Prata (MG)";"28173"
"Pratápolis (MG)";"8530"
"Pratinha (MG)";"3658"
"Presidente Bernardes (MG)";"5315"
"Presidente Juscelino (MG)";"3572"
"Presidente Kubitschek (MG)";"3000"
"Presidente Olegário (MG)";"19680"
"Alto Jequitibá (MG)";"8286"
"Prudente de Morais (MG)";"10931"
"Quartel Geral (MG)";"3603"
"Queluzito (MG)";"1948"
"Raposos (MG)";"16501"
"Raul Soares (MG)";"23663"
"Recreio (MG)";"10522"
"Reduto (MG)";"7247"
"Resende Costa (MG)";"11578"
"Resplendor (MG)";"17396"
"Ressaquinha (MG)";"4826"
"Riachinho (MG)";"8132"
"Riacho dos Machados (MG)";"9471"
"Ribeirão das Neves (MG)";"341415"
"Ribeirão Vermelho (MG)";"4061"
"Rio Acima (MG)";"10524"
"Rio Casca (MG)";"13384"
"Rio Doce (MG)";"2630"
"Rio do Prado (MG)";"5117"
"Rio Espera (MG)";"5332"
"Rio Manso (MG)";"5924"
"Rio Novo (MG)";"8964"
"Rio Paranaíba (MG)";"12356"
"Rio Pardo de Minas (MG)";"31171"
"Rio Piracicaba (MG)";"14325"
"Rio Pomba (MG)";"18007"
"Rio Preto (MG)";"5493"
"Rio Vermelho (MG)";"12635"
"Ritápolis (MG)";"4521"
"Rochedo de Minas (MG)";"2335"
"Rodeiro (MG)";"8333"
"Romaria (MG)";"3507"
"Rosário da Limeira (MG)";"4648"
"Rubelita (MG)";"5609"
"Rubim (MG)";"10269"
"Sabará (MG)";"137877"
"Sabinópolis (MG)";"15364"
"Sacramento (MG)";"26556"
"Salinas (MG)";"41864"
"Salto da Divisa (MG)";"7014"
"Santa Bárbara (MG)";"31873"
"Santa Bárbara do Leste (MG)";"8212"
"Santa Bárbara do Monte Verde (MG)";"3212"
"Santa Bárbara do Tugúrio (MG)";"4385"
"Santa Cruz de Minas (MG)";"8723"
"Santa Cruz de Salinas (MG)";"4074"
"Santa Cruz do Escalvado (MG)";"4693"
"Santa Efigênia de Minas (MG)";"4354"
"Santa Fé de Minas (MG)";"3806"
"Santa Helena de Minas (MG)";"6406"
"Santa Juliana (MG)";"14497"
"Santa Luzia (MG)";"221705"
"Santa Margarida (MG)";"16393"
"Santa Maria de Itabira (MG)";"10867"
"Santa Maria do Salto (MG)";"5203"
"Santa Maria do Suaçuí (MG)";"14607"
"Santana da Vargem (MG)";"7047"
"Santana de Cataguases (MG)";"3909"
"Santana de Pirapama (MG)";"7538"
"Santana do Deserto (MG)";"3985"
"Santana do Garambéu (MG)";"2494"
"Santana do Jacaré (MG)";"4847"
"Santana do Manhuaçu (MG)";"8660"
"Santana do Paraíso (MG)";"36048"
"Santana do Riacho (MG)";"4334"
"Santana dos Montes (MG)";"3753"
"Santa Rita de Caldas (MG)";"8900"
"Santa Rita de Jacutinga (MG)";"4843"
"Santa Rita de Minas (MG)";"7322"
"Santa Rita de Ibitipoca (MG)";"3380"
"Santa Rita do Itueto (MG)";"5426"
"Santa Rita do Sapucaí (MG)";"44226"
"Santa Rosa da Serra (MG)";"3364"
"Santa Vitória (MG)";"19997"
"Santo Antônio do Amparo (MG)";"18697"
"Santo Antônio do Aventureiro (MG)";"3602"
"Santo Antônio do Grama (MG)";"3861"
"Santo Antônio do Itambé (MG)";"3763"
"Santo Antônio do Jacinto (MG)";"11570"
"Santo Antônio do Monte (MG)";"28603"
"Santo Antônio do Retiro (MG)";"7316"
"Santo Antônio do Rio Abaixo (MG)";"1756"
"Santo Hipólito (MG)";"3044"
"Santos Dumont (MG)";"46357"
"São Bento Abade (MG)";"5411"
"São Brás do Suaçuí (MG)";"3770"
"São Domingos das Dores (MG)";"5672"
"São Domingos do Prata (MG)";"17296"
"São Félix de Minas (MG)";"3354"
"São Francisco (MG)";"56625"
"São Francisco de Paula (MG)";"6512"
"São Francisco de Sales (MG)";"6309"
"São Francisco do Glória (MG)";"4758"
"São Geraldo (MG)";"12751"
"São Geraldo da Piedade (MG)";"3860"
"São Geraldo do Baixio (MG)";"4104"
"São Gonçalo do Abaeté (MG)";"8527"
"São Gonçalo do Pará (MG)";"12776"
"São Gonçalo do Rio Abaixo (MG)";"11114"
"São Gonçalo do Sapucaí (MG)";"25670"
"São Gotardo (MG)";"36084"
"São João Batista do Glória (MG)";"7541"
"São João da Lagoa (MG)";"4949"
"São João da Mata (MG)";"2743"
"São João da Ponte (MG)";"25033"
"São João das Missões (MG)";"13232"
"São João del Rei (MG)";"90897"
"São João do Manhuaçu (MG)";"11785"
"São João do Manteninha (MG)";"5975"
"São João do Oriente (MG)";"7393"
"São João do Pacuí (MG)";"4476"
"São João do Paraíso (MG)";"23797"
"São João Evangelista (MG)";"15761"
"São João Nepomuceno (MG)";"26530"
"São Joaquim de Bicas (MG)";"32696"
"São José da Barra (MG)";"7532"
"São José da Lapa (MG)";"24490"
"São José da Safira (MG)";"4291"
"São José da Varginha (MG)";"5151"
"São José do Alegre (MG)";"4222"
"São José do Divino (MG)";"3851"
"São José do Goiabal (MG)";"5356"
"São José do Jacuri (MG)";"6409"
"São José do Mantimento (MG)";"2821"
"São Lourenço (MG)";"46539"
"São Miguel do Anta (MG)";"6949"
"São Pedro da União (MG)";"4563"
"São Pedro dos Ferros (MG)";"7634"
"São Pedro do Suaçuí (MG)";"5160"
"São Romão (MG)";"12713"
"São Roque de Minas (MG)";"7100"
"São Sebastião da Bela Vista (MG)";"5598"
"São Sebastião da Vargem Alegre (MG)";"3039"
"São Sebastião do Anta (MG)";"6697"
"São Sebastião do Maranhão (MG)";"9884"
"São Sebastião do Oeste (MG)";"6948"
"São Sebastião do Paraíso (MG)";"71915"
"São Sebastião do Rio Preto (MG)";"1478"
"São Sebastião do Rio Verde (MG)";"2259"
"São Tiago (MG)";"10979"
"São Tomás de Aquino (MG)";"6980"
"São Thomé das Letras (MG)";"7151"
"São Vicente de Minas (MG)";"7876"
"Sapucaí-Mirim (MG)";"7045"
"Sardoá (MG)";"6421"
"Sarzedo (MG)";"34050"
"Setubinha (MG)";"12493"
"Sem-Peixe (MG)";"2579"
"Senador Amaral (MG)";"5365"
"Senador Cortes (MG)";"2001"
"Senador Firmino (MG)";"7902"
"Senador José Bento (MG)";"1422"
"Senador Modestino Gonçalves (MG)";"4056"
"Senhora de Oliveira (MG)";"5786"
"Senhora do Porto (MG)";"3516"
"Senhora dos Remédios (MG)";"10474"
"Sericita (MG)";"7340"
"Seritinga (MG)";"1857"
"Serra Azul de Minas (MG)";"4292"
"Serra da Saudade (MG)";"771"
"Serra dos Aimorés (MG)";"8725"
"Serra do Salitre (MG)";"11750"
"Serrania (MG)";"7667"
"Serranópolis de Minas (MG)";"4836"
"Serranos (MG)";"1949"
"Serro (MG)";"20915"
"Sete Lagoas (MG)";"243950"
"Silveirânia (MG)";"2267"
"Silvianópolis (MG)";"6258"
"Simão Pereira (MG)";"2621"
"Simonésia (MG)";"19834"
"Sobrália (MG)";"5476"
"Soledade de Minas (MG)";"6226"
"Tabuleiro (MG)";"3669"
"Taiobeiras (MG)";"34653"
"Taparuba (MG)";"3093"
"Tapira (MG)";"4890"
"Tapiraí (MG)";"1869"
"Taquaraçu de Minas (MG)";"4120"
"Tarumirim (MG)";"14280"
"Teixeiras (MG)";"11680"
"Teófilo Otoni (MG)";"141269"
"Timóteo (MG)";"91268"
"Tiradentes (MG)";"8160"
"Tiros (MG)";"6369"
"Tocantins (MG)";"16769"
"Tocos do Moji (MG)";"4117"
"Toledo (MG)";"6336"
"Tombos (MG)";"7683"
"Três Corações (MG)";"80561"
"Três Marias (MG)";"33062"
"Três Pontas (MG)";"57127"
"Tumiritinga (MG)";"6797"
"Tupaciguara (MG)";"25466"
"Turmalina (MG)";"20280"
"Turvolândia (MG)";"5099"
"Ubá (MG)";"117995"
"Ubaí (MG)";"12661"
"Ubaporanga (MG)";"12514"
"Uberaba (MG)";"340277"
"Uberlândia (MG)";"706597"
"Umburatiba (MG)";"2582"
"Unaí (MG)";"85461"
"União de Minas (MG)";"4265"
"Uruana de Minas (MG)";"3256"
"Urucânia (MG)";"10333"
"Urucuia (MG)";"17470"
"Vargem Alegre (MG)";"6460"
"Vargem Bonita (MG)";"2143"
"Vargem Grande do Rio Pardo (MG)";"5045"
"Varginha (MG)";"137608"
"Varjão de Minas (MG)";"7235"
"Várzea da Palma (MG)";"40101"
"Varzelândia (MG)";"19290"
"Vazante (MG)";"20692"
"Verdelândia (MG)";"9527"
"Veredinha (MG)";"5733"
"Veríssimo (MG)";"4090"
"Vermelho Novo (MG)";"4852"
"Vespasiano (MG)";"131849"
"Viçosa (MG)";"79910"
"Vieiras (MG)";"3570"
"Mathias Lobato (MG)";"3157"
"Virgem da Lapa (MG)";"13729"
"Virgínia (MG)";"8652"
"Virginópolis (MG)";"10459"
"Virgolândia (MG)";"5303"
"Visconde do Rio Branco (MG)";"43351"
"Volta Grande (MG)";"5270"
"Wenceslau Braz (MG)";"2543"
"Afonso Cláudio (ES)";"30326"
"Águia Branca (ES)";"9621"
"Água Doce do Norte (ES)";"10801"
"Alegre (ES)";"29869"
"Alfredo Chaves (ES)";"14670"
"Alto Rio Novo (ES)";"7911"
"Anchieta (ES)";"30285"
"Apiacá (ES)";"7542"
"Aracruz (ES)";"104942"
"Atílio Vivácqua (ES)";"12270"
"Baixo Guandu (ES)";"31263"
"Barra de São Francisco (ES)";"45301"
"Boa Esperança (ES)";"15146"
"Bom Jesus do Norte (ES)";"9988"
"Brejetuba (ES)";"12450"
"Cachoeiro de Itapemirim (ES)";"212172"
"Cariacica (ES)";"386495"
"Castelo (ES)";"37956"
"Colatina (ES)";"124283"
"Conceição da Barra (ES)";"31479"
"Conceição do Castelo (ES)";"12887"
"Divino de São Lourenço (ES)";"4236"
